Simulation time, Job produced counter, Turnaround time, Arrival time, Job arrival rate, Throughput, Queue size, Average turnaround time
29.207549740580788,1,24.207549740580788,5.0,0.2857142857142857,0.03423772308467924,7,24.207549740580788
44.942276242558556,2,34.942276242558556,10.0,0.2727272727272727,0.04450152878785608,10,29.574912991569672
62.430143846297504,3,51.430143846297504,11.0,0.26666666666666666,0.04805370955713277,13,36.859989943145614
133.5037666094146,4,117.50376660941461,16.0,0.26717557251908397,0.02996170146796384,31,57.02093410971287
140.74763773275717,5,123.74763773275717,17.0,0.2647058823529412,0.03552457490969538,31,70.36627483432173
178.68742980925364,6,156.68742980925364,22.0,0.2542372881355932,0.033578187376722114,39,84.75313399681039
224.33020492311653,7,201.33020492311653,23.0,0.2579185520361991,0.031204001273029962,50,101.40700127199698
245.1618244531408,8,217.1618244531408,28.0,0.25311203319502074,0.03263150785341413,53,115.87635416963997
254.9845855085684,9,221.9845855085684,33.0,0.250996015936255,0.0352962512696579,54,127.66615765174313
403.40054345876894,10,369.40054345876894,34.0,0.23383084577114427,0.024789257630293916,84,151.8395962324457
424.28479940436307,11,385.28479940436307,39.0,0.23404255319148937,0.02592598182975792,88,173.06188742989272
492.8175075882958,12,448.8175075882958,44.0,0.2310838445807771,0.024349784281659303,101,196.041522443093
516.9194935686709,13,467.9194935686709,49.0,0.23255813953488372,0.02514898385868862,107,216.95521252967592
536.7393832219642,14,482.7393832219642,54.0,0.23452157598499063,0.026083422304434133,111,235.93979615055363
580.5591059354033,15,521.5591059354033,59.0,0.23743500866551126,0.025837162567335557,122,254.98108346954362
656.8672184051392,16,596.8672184051392,60.0,0.23547400611620795,0.02435804307428781,138,276.3489669030183
677.5317349938085,17,612.5317349938085,65.0,0.23555555555555555,0.025091075623425007,142,296.1244238495354
709.0125136401973,18,643.0125136401973,66.0,0.2362093352192362,0.0253874221592857,149,315.39598439346105
786.6399455454617,19,715.6399455454617,71.0,0.23785166240409208,0.024153362802883428,167,336.46145603304006
806.4834148091516,20,730.4834148091516,76.0,0.24069478908188585,0.024799022066353163,174,356.1625539718456
820.8871926586934,21,739.8871926586934,81.0,0.24112607099143207,0.025582077766355567,176,374.4351558140765
897.0257785400404,22,811.0257785400404,86.0,0.24022346368715083,0.02452549361045814,193,394.28018411980213
919.8000594751902,23,828.8000594751902,91.0,0.24017467248908297,0.025005434347463617,197,413.17235261351465
962.7122570965033,24,866.7122570965033,96.0,0.2390852390852391,0.024929567296029777,206,432.0698486336392
974.3658839707732,25,873.3658839707732,101.0,0.2394655704008222,0.02565771278661671,208,449.7216900471246
1007.3148218131487,26,905.3148218131487,102.0,0.23980099502487562,0.0258111957026508,215,467.24450280735624
1040.682494341191,27,937.6824943411909,103.0,0.24011571841851495,0.025944512516367906,222,484.6681321234242
1047.4850111742696,28,939.4850111742696,108.0,0.24065196548418025,0.0267306927557951,223,500.91159208952575
1095.4939151339763,29,982.4939151339763,113.0,0.2401826484018265,0.026472077662296617,234,517.5178790910586
1166.9760262545942,30,1048.9760262545942,118.0,0.23842195540308747,0.025707468983990102,248,535.2331506631764
1192.3407334129895,31,1073.3407334129895,119.0,0.2409739714525609,0.025999279510702224,256,552.591459784138
1253.0149905843825,32,1129.0149905843825,124.0,0.2416,0.025538401567786355,270,570.6046951216457
1288.349653419857,33,1159.349653419857,129.0,0.2422360248447205,0.025614164533985954,279,588.4454514337127
1300.032321634489,34,1170.032321634489,130.0,0.24191063174114022,0.026153195912277695,280,605.5509476160885
1375.8244924995693,35,1244.8244924995693,131.0,0.2425345957756737,0.025439291269203045,298,623.8159060413308
1414.718119054668,36,1278.718119054668,136.0,0.2425531914893617,0.025446765341533648,306,642.0076341805902
1430.680294021981,37,1289.680294021981,141.0,0.2431674842326559,0.025861822627041463,310,659.5123006627899
1464.2556988977,38,1322.2556988977,142.0,0.2448700410396717,0.025951751479339716,320,676.952916405814
1475.4601117161103,39,1328.4601117161103,147.0,0.24456521739130435,0.026432432629194584,321,693.658229106078
