Simulation time, Job produced counter, Turnaround time, Arrival time, Job arrival rate, Throughput, Queue size, Average turnaround time
16.46283887884716,1,15.462838878847158,1.0,1.0,0.0607428650282719,15,15.462838878847158
32.38423015405429,2,30.384230154054293,2.0,1.0,0.061758454361454475,30,22.923534516450726
47.57095160383657,3,44.57095160383657,3.0,1.0,0.06306369536147878,44,30.139340212246008
64.86252496357285,4,60.86252496357285,4.0,1.0,0.061668891278075004,60,37.820136400077715
82.22464023342155,5,77.22464023342155,5.0,1.0,0.06080902252421979,77,45.70103716674648
95.54192570789976,6,89.54192570789976,6.0,1.0,0.06279965528791825,89,53.00785192360536
116.78232786296962,7,109.78232786296962,7.0,1.0,0.05994057601089849,109,61.11849134351454
127.17112609374446,8,119.17112609374446,8.0,1.0,0.06290736148788038,119,68.37507068729327
152.8057565746318,9,143.8057565746318,9.0,1.0,0.05889830463032532,143,76.75625800810866
183.16622478074808,10,173.16622478074808,10.0,1.0,0.05459521815209167,173,86.3972546853726
191.2983289314646,11,180.2983289314646,11.0,1.0,0.057501809145133254,180,94.93371598047187
204.24896319400344,12,192.24896319400344,12.0,1.0,0.0587518282215315,192,103.04331991493284
216.223810940532,13,203.223810940532,13.0,1.0,0.06012288814748246,203,110.74951153228662
227.6361320352986,14,213.6361320352986,14.0,1.0,0.06150166001691277,213,118.09855585393032
241.08801532536415,15,226.08801532536415,15.0,1.0,0.06221794135953424,226,125.29785315202592
253.23096697082715,16,237.23096697082715,16.0,1.0,0.06318342575315143,237,132.293672765701
269.38009530001574,17,252.38009530001574,17.0,1.0,0.06310785502197797,252,139.35757997360187
286.07279455775864,18,268.07279455775864,18.0,1.0,0.06292104786764603,268,146.50842522827725
296.0662670279661,19,277.0662670279661,19.0,1.0,0.06417482204484067,277,153.37989058615562
333.2248886334982,20,313.2248886334982,20.0,1.0,0.060019526398573615,313,161.37214048852275
343.38453151533923,21,322.38453151533923,21.0,1.0,0.06115592891539995,322,169.03939720408545
370.96540355970063,22,348.96540355970063,22.0,1.0,0.05930472165030201,348,177.21785203843157
382.64424744279034,23,359.64424744279034,23.0,1.0,0.060108051156417194,359,185.14943444731674
