Simulation time, Job produced counter, Turnaround time, Arrival time, Job arrival rate, Throughput, Queue size, Average turnaround time
34.68565636497113,1,32.18565636497113,2.5,0.45454545454545453,0.02883036115787317,14,32.18565636497113
43.12524855383894,2,38.12524855383894,5.0,0.4418604651162791,0.04637654429986963,17,35.15545245940503
56.59448427927979,3,49.09448427927979,7.5,0.4642857142857143,0.05300869931415474,23,39.80179639936329
70.28310098358727,4,60.283100983587275,10.0,0.47058823529411764,0.05691268518351363,28,44.922122545419285
78.29625464395882,5,65.79625464395882,12.5,0.47058823529411764,0.06386001505099823,31,49.0969489651272
91.04817677428277,6,76.04817677428277,15.0,0.4606741573033708,0.06589917791406828,35,53.58882026665312
106.40507447507316,7,88.90507447507316,17.5,0.4807692307692308,0.06578633617365538,43,58.63399943928455
117.32257653419799,8,97.32257653419799,20.0,0.4827586206896552,0.06818806947755793,48,63.47007157614873
126.31347453934086,9,103.81347453934086,22.5,0.47619047619047616,0.07125130579158372,51,67.95267190539231
141.77470228533215,10,118.27470228533215,23.5,0.47686832740213525,0.07053444541801439,57,72.9848749433863
158.29299030062555,11,132.29299030062555,26.0,0.4807692307692308,0.06949139048487941,64,78.37652179404441
172.80933412949838,12,144.30933412949838,28.5,0.47368421052631576,0.06944069346976098,69,83.87092282199892
189.37371274601313,13,159.87371274601313,29.5,0.4734042553191489,0.06864733130851969,76,89.71729127769231
204.55522421768504,14,172.55522421768504,32.0,0.47058823529411764,0.0684411754993917,82,95.6342864876918
217.38324621884067,15,184.38324621884067,33.0,0.47465437788018433,0.06900255774494891,88,101.55088380310171
224.31210577980744,16,188.81210577980744,35.5,0.47297297297297297,0.07132918637795749,89,107.00471017664583
235.47287576966625,17,197.47287576966625,38.0,0.47435897435897434,0.07219515175339762,94,112.32636697623526
252.552998944078,18,212.052998944078,40.5,0.47619047619047616,0.07127216891210103,102,117.86673541889319
262.31856873485526,19,219.31856873485526,43.0,0.4760076775431862,0.07243101428783985,105,123.20630559341753
278.1750271426033,20,232.6750271426033,45.5,0.4782608695652174,0.07189718000727371,112,128.6797416708768
290.7602185470991,21,244.2602185470991,46.5,0.4809688581314879,0.07222446077711382,118,134.18357390307787
323.4531480968857,22,274.4531480968857,49.0,0.4782608695652174,0.0680160330157313,132,140.55946363916007
333.98877134511844,23,283.98877134511844,50.0,0.4774774774774775,0.06886459058898588,136,146.79552049594085
344.79887269996465,24,292.29887269996465,52.5,0.4818577648766328,0.06960579601686866,142,152.85816017110852
355.2545694287721,25,300.2545694287721,55.0,0.48158640226628896,0.0703720716110661,145,158.75401654141507
380.01482966004744,26,324.01482966004744,56.0,0.48221343873517786,0.06841838257538266,157,165.11020166136248
390.221334231369,27,333.221334231369,57.0,0.4846153846153846,0.0691915014159406,162,171.33653990469605
410.14121167504214,28,350.64121167504214,59.5,0.4878048780487805,0.0682691697467959,172,177.7402781822084
420.00578776675985,29,358.00578776675985,62.0,0.4857142857142857,0.06904666755712532,175,183.95633023684812
440.3734600959704,30,375.8734600959704,64.5,0.48346636259977194,0.06812399637676192,182,190.35356789881885
461.11895082212686,31,395.61895082212686,65.5,0.4809575625680087,0.06722777267065308,190,196.97503186408687
490.74654844331644,32,422.74654844331644,68.0,0.47959183673469385,0.06520677547607072,203,204.03039175718777
506.7136168461933,33,436.2136168461933,70.5,0.4796828543111992,0.06512554410002513,209,211.0662470629152
519.7965450634421,34,446.79654506344207,73.0,0.47876447876447875,0.06541020774936132,214,217.99949112175423
560.1509623146134,35,484.65096231461337,75.5,0.478494623655914,0.06248315606809931,232,225.61810458440732
591.8267636969789,36,515.3267636969789,76.5,0.4750633981403212,0.060828611019748256,245,233.6655673375343
603.7181535795767,37,524.7181535795767,79.0,0.4755592377796189,0.06128687663377178,250,241.53185345218412
622.4197846573925,38,540.9197846573925,81.5,0.4782608695652174,0.061052043872475696,259,249.41048322074226
638.953430236027,39,554.953430236027,84.0,0.4780564263322884,0.06103731219596638,266,257.2449177595957
