Simulation time, Job produced counter, Turnaround time, Arrival time, Job arrival rate, Throughput, Queue size, Average turnaround time
50.44192349262255,1,45.44192349262255,5.0,0.25,0.01982477928594964,11,45.44192349262255
82.52476638315703,2,72.52476638315703,10.0,0.2682926829268293,0.024235148885052668,20,58.98334493788979
138.14754314207033,3,127.14754314207033,11.0,0.27007299270072993,0.021715912797050707,34,81.70474433928331
148.86560839190597,4,132.86560839190597,16.0,0.2653061224489796,0.026869873056707204,35,94.49496035243897
199.22731655603147,5,182.22731655603147,17.0,0.26153846153846155,0.025096960027536086,46,112.04143159315747
245.25902415696504,6,223.25902415696504,22.0,0.256198347107438,0.02446393163564093,56,130.57769702045871
270.3963814891814,7,243.3963814891814,27.0,0.25650557620817843,0.025887920398372902,62,146.69465194456194
293.2406352515071,8,261.2406352515071,32.0,0.25517241379310346,0.02728134862052303,66,161.0128998579301
324.5905482299756,9,287.5905482299756,37.0,0.2546583850931677,0.0277272398998612,73,175.07708301037962
352.35452812248053,10,314.35452812248053,38.0,0.25501432664756446,0.028380506569008646,79,189.0048275215897
370.415988274032,11,327.415988274032,43.0,0.25405405405405407,0.029696342350811953,83,201.58766031726628
411.2644824630551,12,363.2644824630551,48.0,0.25060827250608275,0.029178303772142516,91,215.06072882941535
419.13556097022996,13,366.13556097022996,53.0,0.25,0.031016218165567093,91,226.6818697633242
420.69084960372624,14,362.69084960372624,58.0,0.25,0.033278594039274766,90,236.3967968947815
421.9563871615047,15,358.9563871615047,63.0,0.2494061757719715,0.035548697582005594,90,244.56743624589635
453.3747674759798,16,385.3747674759798,68.0,0.24778761061946902,0.035290892100314546,96,253.36789444777656
454.4163696004424,17,385.4163696004424,69.0,0.24778761061946902,0.03741062412638809,95,261.1354518096981
470.73109192439915,18,400.73109192439915,70.0,0.251063829787234,0.03823839195837707,100,268.8907651494037
486.3636197689662,19,415.3636197689662,71.0,0.24948453608247423,0.03906542189365527,102,276.59986276095964
535.7195380653635,20,459.7195380653635,76.0,0.250936329588015,0.037332967306411335,114,285.7558465261799
537.8388822902494,21,456.83888229024944,81.0,0.250936329588015,0.039045150307052676,113,293.90265775304033
538.0104645896643,22,456.01046458966425,82.0,0.250936329588015,0.0408913979336428,112,301.27119442743236
553.1705889266809,23,466.1705889266809,87.0,0.2509090909090909,0.04157849397710567,115,308.440733318704
578.2632139297338,24,490.26321392973375,88.0,0.25,0.041503591136122835,120,316.0166700108303
593.0466550755272,25,500.04665507552716,93.0,0.24873096446700507,0.04215519940301516,122,323.3778694134182
599.646185015126,26,501.646185015126,98.0,0.2483221476510067,0.04335890171525757,122,330.2343430904069
633.9688367841492,27,530.9688367841492,103.0,0.2480252764612954,0.042588844172466535,130,337.668953967953
636.0719534017672,28,528.0719534017672,108.0,0.2480252764612954,0.044020177041690964,129,344.4690610905892
705.1687486612711,29,596.1687486612711,109.0,0.24431818181818182,0.04112490812313379,143,353.14836066199206
706.9185803174339,30,596.9185803174339,110.0,0.24431818181818182,0.04243770192958973,142,361.2740346505068
712.1273563035476,31,597.1273563035476,115.0,0.24400564174894218,0.04353153930346429,142,368.8822063167339
723.8787335201615,32,603.8787335201615,120.0,0.24653739612188366,0.04420629936783291,146,376.22584779184103
737.7339132151476,33,612.7339132151476,125.0,0.24795640326975477,0.04473157517753438,149,383.3927588652746
743.7780099308362,34,617.7780099308362,126.0,0.24864864864864866,0.045712564160322045,150,390.28644272014407
746.9242562569732,35,615.9242562569732,131.0,0.2483221476510067,0.04685883435543233,150,396.73323739262486
767.5685252564147,36,631.5685252564147,136.0,0.24804177545691905,0.04690134993220808,154,403.2564398332857
777.9453342561881,37,640.9453342561881,137.0,0.24742268041237114,0.047561182477399364,155,409.6804640068776
783.1321522585478,38,641.1321522585478,142.0,0.2471190781049936,0.0485231003355031,155,415.7712979082374
787.7461251174559,39,640.7461251174559,147.0,0.24681933842239187,0.04950833619674734,155,421.5398832212943
805.0077403327568,40,653.0077403327568,152.0,0.24782067247820672,0.04968896321849733,159,427.3265796490808
832.0717040741304,41,675.0717040741304,157.0,0.25,0.0492745995318058,167,433.3691436594479
857.0675007546809,42,695.0675007546809,162.0,0.24970691676436108,0.049004308252287465,171,439.6000569236201
859.6313448336941,43,692.6313448336941,167.0,0.2494172494172494,0.05002144263168866,171,445.48450547966837
866.1084080623839,44,694.1084080623839,172.0,0.24913093858632676,0.05080195457106194,171,451.1350487201846
