Simulation time, Job produced counter, Turnaround time, Arrival time, Job arrival rate, Throughput, Queue size, Average turnaround time
20.67017614040448,1,18.17017614040448,2.5,0.4878048780487805,0.04837888139933537,9,18.17017614040448
34.0038339098313,2,29.0038339098313,5.0,0.47058823529411764,0.0588168970976462,14,23.58700502511789
49.51307419106315,3,43.51307419106315,6.0,0.4631578947368421,0.06059005725282726,19,30.229028080432972
79.03330555998745,4,70.53330555998745,8.5,0.46153846153846156,0.050611574090924746,32,40.3050974503216
95.73680968774067,5,86.23680968774067,9.5,0.47058823529411764,0.052226515760324756,39,49.491439897805414
121.08406905503631,6,109.08406905503631,12.0,0.4896265560165975,0.049552348602298964,53,59.4235447573439
133.8385219690548,7,119.3385219690548,14.5,0.4866920152091255,0.05230183281326501,57,67.98282721615973
153.266322979914,8,137.766322979914,15.5,0.49019607843137253,0.05219672426700302,67,76.70576418662903
167.47811435014495,9,149.47811435014495,18.0,0.4864864864864865,0.053738364770359086,72,84.79158087146412
182.8918201507881,10,162.3918201507881,20.5,0.4821917808219178,0.054677130949625515,78,92.55160479939653
212.44363074893477,11,190.94363074893477,21.5,0.47980997624703087,0.05177844099736634,90,101.49633443117273
236.07284718504232,12,212.07284718504232,24.0,0.4765957446808511,0.05083176715615232,100,110.71104382732852
260.3614977358362,13,233.86149773583622,26.5,0.47398843930635837,0.049930577727701694,110,120.18415566644451
277.33594310275623,14,248.33594310275623,29.0,0.48014440433212996,0.050480294199777904,119,129.3378547690382
282.3188198540931,15,250.81881985409308,31.5,0.4787234042553192,0.05313142073827116,120,137.4365857747085
299.45664055701644,16,265.45664055701644,34.0,0.48067226890756304,0.05343010584182923,127,145.43783919860275
324.5396590623904,17,288.0396590623904,36.5,0.4760432766615147,0.05238188777640847,137,153.82618154353145
366.700600772851,18,329.200600772851,37.5,0.4691358024691358,0.049086366267367856,153,163.56920483404917
386.265166482559,19,346.265166482559,40.0,0.4669260700389105,0.049189007057041746,161,173.1847817629181
403.61140709858915,20,361.11140709858915,42.5,0.4657534246575342,0.0495526133509766,167,182.58111302970167
431.6191044725135,21,386.6191044725135,45.0,0.46565774155995343,0.04865400947825128,179,192.29720786031174
445.3537661082866,22,397.8537661082866,47.5,0.46621621621621623,0.049398931084037936,185,201.64068778067423
457.86334160250414,23,407.86334160250414,50.0,0.4644030668127054,0.05023332927135176,189,210.6068901207538
474.87476888830173,24,422.37476888830173,52.5,0.4634920634920635,0.0505396402849215,195,219.43055173606828
501.10622495252744,25,446.10622495252744,55.0,0.46353646353646355,0.04988962171118187,207,228.49757866472663
526.2686547683908,26,468.7686547683908,57.5,0.46387832699619774,0.04940442445967549,218,237.73877389948296
546.9617318064267,27,486.96173180642666,60.0,0.4628099173553719,0.04936359973636232,225,246.96925382196235
571.6724979080735,28,509.1724979080735,62.5,0.46194225721784776,0.04897909222931077,236,256.3336553964663
584.0116289939103,29,519.0116289939103,65.0,0.46272493573264784,0.04965654545262898,241,265.3915165549989
600.7261407001173,30,533.2261407001173,67.5,0.462947543713572,0.04993956141984507,248,274.31933735983614
625.4569153164182,31,556.9569153164182,68.5,0.4624,0.049563765690106926,258,283.436678584242
640.2152505402036,32,569.2152505402036,71.0,0.4628616106333073,0.04998318920550378,264,292.3672589578658
651.1899194178415,33,577.6899194178415,73.5,0.4646153846153846,0.05067646014775802,269,301.0134001839257
669.5282983498422,34,595.0282983498422,74.5,0.46452576549663926,0.0507820208403414,277,309.66089718880556
681.2441845897715,35,605.7441845897715,75.5,0.4669603524229075,0.05137658535914863,283,318.120419685976
