Simulation time, Total waiting time, Total job waiting, Average queue size, Job arrival rate, Throughput, Job from queue, Job has waited for
17.9828593865375,13.663044921896448,0.0,2.25,0.5004765819799306,0.0,,
17.9828593865375,13.663044921896448,0.0,2.0,0.5004765819799306,0.05560850910888118,1,13.663044921896448
17.9828593865375,13.663044921896448,13.663044921896448,1.75,0.5004765819799306,0.05560850910888118,2,6.7462362823832525
17.9828593865375,13.663044921896448,20.4092812042797,1.5,0.5004765819799306,0.05560850910888118,3,12.317461286224749
17.9828593865375,13.663044921896448,32.72674249050445,1.25,0.5004765819799306,0.05560850910888118,4,0.0
28.45222722943751,24.132412764796463,32.72674249050445,3.0,0.5623461344862988,0.05560850910888118,,
28.45222722943751,24.132412764796463,32.72674249050445,2.75,0.5623461344862988,0.07029326681078735,1,21.333756822666
28.45222722943751,24.132412764796463,54.06049931317045,2.5,0.5623461344862988,0.07029326681078735,2,16.264150037982567
28.45222722943751,24.132412764796463,70.32464935115303,2.25,0.5623461344862988,0.07029326681078735,3,18.776892578229866
28.45222722943751,24.132412764796463,89.10154192938289,2.0,0.5623461344862988,0.07029326681078735,4,0.0
47.175912364373495,42.85609789973245,89.10154192938289,4.75,0.5723259741424731,0.07029326681078735,,
47.175912364373495,42.85609789973245,89.10154192938289,4.5,0.5723259741424731,0.06359177490471923,1,36.59991574061181
47.175912364373495,42.85609789973245,125.70145766999471,4.25,0.5723259741424731,0.06359177490471923,2,28.35526238981028
47.175912364373495,42.85609789973245,154.056720059805,4.0,0.5723259741424731,0.06359177490471923,3,27.793841970924625
47.175912364373495,42.85609789973245,181.85056203072963,3.75,0.5723259741424731,0.06359177490471923,4,0.0
66.12094024596166,61.801125781320614,181.85056203072963,6.75,0.5898282730845154,0.06359177490471923,,
66.12094024596166,61.801125781320614,181.85056203072963,6.5,0.5898282730845154,0.06049520749584773,1,49.84216538058298
66.12094024596166,61.801125781320614,231.6927274113126,6.25,0.5898282730845154,0.06049520749584773,2,45.13672589024406
66.12094024596166,61.801125781320614,276.82945330155667,6.0,0.5898282730845154,0.06049520749584773,3,36.27508574947544
66.12094024596166,61.801125781320614,313.10453905103213,5.75,0.5898282730845154,0.06049520749584773,4,0.0
74.48777782040771,70.16796335576666,313.10453905103213,7.25,0.6041259561870185,0.06049520749584773,,
74.48777782040771,70.16796335576666,313.10453905103213,7.0,0.6041259561870185,0.06712510624300205,1,51.845345021495575
74.48777782040771,70.16796335576666,364.9498840725277,6.75,0.6041259561870185,0.06712510624300205,2,28.363816977657017
74.48777782040771,70.16796335576666,393.3137010501847,6.5,0.6041259561870185,0.06712510624300205,3,39.05227835418653
74.48777782040771,70.16796335576666,432.3659794043712,6.25,0.6041259561870185,0.06712510624300205,4,0.0
94.33028785757175,90.01047339293069,432.3659794043712,9.0,0.5936587417665233,0.06712510624300205,,
94.33028785757175,90.01047339293069,432.3659794043712,8.75,0.5936587417665233,0.06360629376069893,1,70.85643865178176
