Simulation time, Job arrival rate, Throughput, Total jobs lost
5.0,0.2,0.0,0
6.351933522761302,0.2,0.0,0
12.0,0.16666666666666666,0.15743237809662744,0
13.176105749097538,0.16666666666666666,0.15743237809662744,0
14.5,0.20689655172413793,0.1517899171488499,0
16.03726929665182,0.20689655172413793,0.1517899171488499,0
24.0,0.16666666666666666,0.1870642653999908,0
25.118152463756367,0.16666666666666666,0.1870642653999908,0
39.5,0.12658227848101267,0.15924738118266077,0
41.24789076465786,0.12658227848101267,0.15924738118266077,0
53.0,0.11320754716981132,0.1212183194657826,0
54.080061485203544,0.11320754716981132,0.1212183194657826,0
55.5,0.12612612612612611,0.11094661942353037,0
56.85361505351691,0.12612612612612611,0.11094661942353037,0
60.0,0.13333333333333333,0.12312321729077079,0
61.29064544990111,0.13333333333333333,0.12312321729077079,0
67.0,0.13432835820895522,0.13052562819784935,0
68.13269370733583,0.13432835820895522,0.13052562819784935,0
101.0,0.09900990099009901,0.13209517355441022,0
102.16950935297739,0.09900990099009901,0.13209517355441022,0
110.5,0.09954751131221719,0.09787655890028588,0
111.65462174375179,0.09954751131221719,0.09787655890028588,0
115.5,0.1038961038961039,0.09851808933843405,0
117.33182962461333,0.1038961038961039,0.09851808933843405,0
120.5,0.1078838174273859,0.10227403798604616,0
122.44379995599846,0.1078838174273859,0.10227403798604616,0
129.0,0.10852713178294573,0.10617115774479144,0
130.66025580025587,0.10852713178294573,0.10617115774479144,0
134.0,0.11194029850746269,0.10714811412433026,0
135.86929411289614,0.11194029850746269,0.10714811412433026,0
146.0,0.1095890410958904,0.11040022028477046,0
147.51939208657362,0.1095890410958904,0.11040022028477046,0
148.5,0.11447811447811448,0.1084603168009952,0
150.35321726443948,0.11447811447811448,0.1084603168009952,0
159.5,0.11285266457680251,0.11306708502353228,0
161.1939038841176,0.11285266457680251,0.11306708502353228,0
164.5,0.11550151975683891,0.1116667539297281,0
166.38369687495344,0.11550151975683891,0.1116667539297281,0
175.5,0.11396011396011396,0.11419388051149958,0
176.6393858187868,0.11396011396011396,0.11419388051149958,0
183.0,0.11475409836065574,0.11322503136711465,0
184.88083184318543,0.11475409836065574,0.11322503136711465,0
193.0,0.11398963730569948,0.11358668062361406,0
194.04513496725292,0.11398963730569948,0.11358668062361406,0
201.5,0.1141439205955335,0.11337568449584022,0
202.63397028128105,0.1141439205955335,0.11337568449584022,0
217.5,0.1103448275862069,0.11350515398811538,0
218.55993636156194,0.1103448275862069,0.11350515398811538,0
234.5,0.10660980810234541,0.1098096952238172,0
236.01014836130295,0.10660980810234541,0.1098096952238172,0
239.5,0.10855949895615867,0.10592764833878257,0
240.756550133988,0.10855949895615867,0.10592764833878257,0
246.5,0.10953346855983773,0.10799290812868953,0
248.1463527086501,0.10953346855983773,0.10799290812868953,0
256.5,0.10916179337231968,0.10880675740457421,0
257.5790812522985,0.10916179337231968,0.10880675740457421,0
259.0,0.11196911196911197,0.10870447966453464,0
260.3677517410055,0.11196911196911197,0.10870447966453464,0
276.5,0.10849909584086799,0.11138092104757676,0
277.59172706524527,0.10849909584086799,0.11138092104757676,0
284.0,0.10915492957746478,0.10807238499924311,0
285.1211648616218,0.10915492957746478,0.10807238499924311,0
294.5,0.10865874363327674,0.10872570619247177,0
295.9300733644601,0.10865874363327674,0.10872570619247177,0
305.5,0.10801963993453355,0.10813365345464433,0
307.0444019568214,0.10801963993453355,0.10813365345464433,0
315.5,0.10776545166402536,0.10747631218705846,0
317.44031183901996,0.10776545166402536,0.10747631218705846,0
318.0,0.11006289308176101,0.10710674962177472,0
319.6899363372951,0.11006289308176101,0.10710674962177472,0
320.5,0.11232449297971919,0.10948108157859736,0
321.71126868830726,0.11232449297971919,0.10948108157859736,0
331.5,0.11161387631975868,0.11190158226903427,0
332.9335247397361,0.11161387631975868,0.11190158226903427,0
340.0,0.11176470588235295,0.11113329614049527,0
341.08337923628056,0.11176470588235295,0.11113329614049527,0
345.0,0.11304347826086956,0.11140970892538288,0
346.28833215606875,0.11304347826086956,0.11140970892538288,0
347.5,0.11510791366906475,0.11262291096317702,0
349.42275806516756,0.11510791366906475,0.11262291096317702,0
351.0,0.1168091168091168,0.11447451282649419,0
352.0419628596565,0.1168091168091168,0.11447451282649419,0
354.5,0.11847672778561354,0.11646338881579546,0
356.03295954215963,0.11847672778561354,0.11646338881579546,0
360.5,0.11927877947295423,0.11796660638950358,0
361.6822631835414,0.11927877947295423,0.11796660638950358,0
368.0,0.11956521739130435,0.11888888225126751,0
369.2381909897539,0.11956521739130435,0.11888888225126751,0
371.5,0.12113055181695828,0.11916427139364077,0
372.58820389091613,0.12113055181695828,0.11916427139364077,0
415.5,0.11070998796630566,0.12077677052055785,0
416.9965432126778,0.11070998796630566,0.12077677052055785,0
418.0,0.11244019138755981,0.11031266505376987,0
419.06054112460595,0.11244019138755981,0.11031266505376987,0
428.0,0.11214953271028037,0.11215563239113162,0
429.61777942572223,0.11214953271028037,0.11215563239113162,0
440.0,0.11136363636363636,0.11172721963267548,0
441.844902053725,0.11136363636363636,0.11172721963267548,0
447.5,0.11173184357541899,0.11089864287727365,0
448.8855395122329,0.11173184357541899,0.11089864287727365,0
450.0,0.11333333333333333,0.11138696972580336,0
451.7646651863411,0.11333333333333333,0.11138696972580336,0
473.5,0.10982048574445617,0.11289063516945008,0
475.3772579858851,0.10982048574445617,0.11289063516945008,0
478.5,0.11076280041797283,0.10938680621853389,0
480.1053637055545,0.11076280041797283,0.10938680621853389,0
