Simulation time, Job arrival rate, Throughput, Total jobs lost
2.947233575767492,0.33930123768340587,0.0,0
3.1953070257950023,0.33930123768340587,0.0,0
8.898519539183022,0.2247564879970608,0.312958971368705,0
9.994337726331658,0.2247564879970608,0.312958971368705,0
12.57856585140075,0.23850095753689757,0.20011330963238164,0
13.169203684564971,0.23850095753689757,0.20011330963238164,0
20.397912133291257,0.19609850134963736,0.22780420683417363,0
20.72899971521727,0.19609850134963736,0.22780420683417363,0
46.28374122826276,0.10802929640758586,0.19296637826009416,0
48.14528403664207,0.10802929640758586,0.19296637826009416,0
54.20204216308753,0.11069693614027881,0.10385233154289081,0
54.251981986407,0.11069693614027881,0.10385233154289081,0
57.89073282252801,0.12091745360107051,0.11059503782743492,0
58.50007341783995,0.12091745360107051,0.11059503782743492,0
60.61351083557156,0.13198377539459621,0.11965796948667261,0
61.28452871190251,0.13198377539459621,0.11965796948667261,0
63.867757351835465,0.14091617387503827,0.13053865580998197,0
64.59432005025448,0.14091617387503827,0.13053865580998197,0
72.3532755461179,0.13821074339096107,0.13933113612772743,0
72.53047969302312,0.13821074339096107,0.13933113612772743,0
78.25412353994744,0.14056767237811668,0.13787307132565293,0
78.86572716201111,0.14056767237811668,0.13787307132565293,0
92.28274334679965,0.1300351459525196,0.1394775702429407,0
95.30700772124257,0.1300351459525196,0.1394775702429407,0
97.20891954840422,0.1337325840097089,0.12590889470686184,0
97.31532078461325,0.1337325840097089,0.12590889470686184,0
106.96030363313761,0.13088968079240407,0.13358636538611154,0
108.0983546542817,0.13088968079240407,0.13358636538611154,0
108.26508129632124,0.13854882682759956,0.12951168447266898,0
109.0324521078889,0.13854882682759956,0.12951168447266898,0
115.39283602719702,0.1386567879849053,0.1375737196587794,0
116.92549229892118,0.1386567879849053,0.1375737196587794,0
120.24366188774103,0.14137959317865026,0.13683927846201271,0
120.94663664866322,0.14137959317865026,0.13683927846201271,0
123.71043309475694,0.1455010668842519,0.14055785651471356,0
124.77343485978196,0.1455010668842519,0.14055785651471356,0
130.10406974503323,0.14603693825438793,0.14426147697406955,0
130.41393433750602,0.14603693825438793,0.14426147697406955,0
132.07937726984187,0.15142409370343593,0.14568995327469197,0
132.49965638433315,0.15142409370343593,0.14568995327469197,0
145.5949052054434,0.14423581629019025,0.15094378767283215,0
147.66109093753246,0.14423581629019025,0.15094378767283215,0
