Simulation time, Job produced counter, Turnaround time, Arrival time, Job arrival rate, Throughput, Queue size, Average turnaround time
49.065289904862766,1,44.065289904862766,5.0,0.2653061224489796,0.02038100665335908,12,44.065289904862766
55.170101656684004,2,45.170101656684004,10.0,0.25925925925925924,0.03625151920954807,12,44.61769578077339
62.18411607592535,3,51.18411607592535,11.0,0.2786885245901639,0.04824383121144747,14,46.80650254582404
75.41039739850268,4,59.41039739850268,16.0,0.2777777777777778,0.0530430834207409,16,49.9574762589937
110.74603268247249,5,93.74603268247249,17.0,0.2727272727272727,0.04514834417893634,25,58.71518754368945
121.95409814049948,6,99.95409814049948,22.0,0.2727272727272727,0.04919883867360971,27,65.58833930982446
143.93168952129625,7,116.93168952129625,27.0,0.2676056338028169,0.04863418211292708,31,72.92310362574901
195.35432248279218,8,163.35432248279218,32.0,0.25773195876288657,0.04095123106735804,42,84.2270059828794
219.0509011259923,9,182.0509011259923,37.0,0.2558139534883721,0.04108634090860661,46,95.09632766544752
256.7179609412607,10,218.71796094126069,38.0,0.25396825396825395,0.03895325423797709,54,107.45849099302882
262.61763908445187,11,219.61763908445187,43.0,0.25190839694656486,0.041885990744371326,55,117.65477718315819
277.870435683753,12,229.870435683753,48.0,0.25547445255474455,0.04318559464763396,58,127.00608205820775
297.626995373424,13,248.626995373424,49.0,0.2542372881355932,0.043678833580567095,62,136.361536928609
369.0897064965179,14,315.0897064965179,54.0,0.2459016393442623,0.03793115807235897,76,149.12783475488823
393.6697507931105,15,334.6697507931105,59.0,0.24681933842239187,0.03810300377354396,82,161.49729582410302
399.53847718616953,16,339.53847718616953,60.0,0.24812030075187969,0.04004620559372212,83,172.6248696592322
465.8889851807763,17,404.8889851807763,61.0,0.24301075268817204,0.036489379531914855,96,186.28746468991125
492.91004981740343,18,426.91004981740343,66.0,0.2474437627811861,0.03651781903547722,103,199.65538608588304
520.2030574091139,19,453.20305740911385,67.0,0.25384615384615383,0.0365241990207248,113,213.0000003660531
529.8072956566438,20,457.80729565664376,72.0,0.25475285171102663,0.03774957454146036,114,225.24036513058263
558.9508468111401,21,481.9508468111401,77.0,0.25314183123877915,0.037570387664329886,120,237.46467378203775
670.1344398698642,22,588.1344398698642,82.0,0.24550898203592814,0.03282923349570313,142,253.40420860421165
692.3952534124501,23,605.3952534124501,87.0,0.24746743849493488,0.03321802090156621,148,268.7081670741351
705.3542509961783,24,613.3542509961783,92.0,0.24893314366998578,0.03402545595508155,151,283.0684205708869
757.4318307862034,25,660.4318307862034,97.0,0.24867724867724866,0.033006270642270685,163,298.1629569794995
800.0436553216479,26,702.0436553216479,98.0,0.2490613266583229,0.03249822659933103,173,313.69682999265905
867.4346084932962,27,768.4346084932962,99.0,0.24624277456647398,0.03112626558317527,186,330.5389699371271
929.6680001753272,28,825.6680001753272,104.0,0.24406047516198703,0.0301182787777136,198,348.2221495884914
959.2006373475648,29,850.2006373475648,109.0,0.24504692387904067,0.030233507851071095,206,365.53175261466635
972.2507283287687,30,862.2507283287687,110.0,0.24613800205973224,0.030856238134753484,209,382.0890518051364
991.1212738491844,31,880.1212738491844,111.0,0.24620060790273557,0.03127770618786775,212,398.15460735494446
1032.5270729924953,32,916.5270729924953,116.0,0.24586977648202138,0.030991923443960474,221,414.3537469061179
1051.8556066961896,33,930.8556066961896,121.0,0.24571428571428572,0.03137312744251168,225,430.005318414908
1103.062339492685,34,977.0623394926849,126.0,0.24500907441016334,0.030823280591409832,236,446.09523079954846
1176.2312092140055,35,1045.2312092140055,131.0,0.24296675191815856,0.029756054528928964,250,463.2134016113901
1217.8718599388433,36,1085.8718599388433,132.0,0.2448474855729596,0.02955976008987331,261,480.5094698982638
1226.6070629325507,37,1089.6070629325507,137.0,0.24509803921568626,0.030164509171780773,263,496.9715670072986
1247.4570269553162,38,1105.4570269553162,142.0,0.24619085805934243,0.03046197117727339,269,512.9843422690885
1255.8731425906867,39,1108.8731425906867,147.0,0.24600638977635783,0.031054091912140567,269,528.2635422773346
1310.03267561212,40,1158.03267561212,152.0,0.24713083397092578,0.030533589539138616,283,544.0077706107043
1380.1750792590085,41,1223.1750792590085,157.0,0.2476397966594045,0.029706376108466017,300,560.5728269191995
1418.6314914918908,42,1256.6314914918908,162.0,0.2480565371024735,0.029605997224713437,309,577.1456522661684
1428.9758839292574,43,1261.9758839292574,167.0,0.24929971988795518,0.030091480537630087,313,593.0719367234495
1456.2367352331846,44,1284.2367352331846,172.0,0.25,0.03021486749745697,320,608.7802275986709
1462.180367576888,45,1285.180367576888,177.0,0.24982888432580425,0.03077595691875797,320,623.8113418204091
1489.1567775573835,46,1307.1567775573835,182.0,0.25,0.030889964504242688,326,638.6666773799085
1517.3925650909628,47,1334.3925650909628,183.0,0.25115359261700726,0.03097418629910217,334,653.4693558418458
1534.9923898870845,48,1350.9923898870845,184.0,0.2516297262059974,0.03127051333689734,338,668.0010857177882
1540.2583899960962,49,1351.2583899960962,189.0,0.2519480519480519,0.03181284407749546,339,681.9451123357129
1573.161396920144,50,1379.161396920144,194.0,0.25238397965670695,0.03178313432931133,347,695.8894380274015
1580.891220585884,51,1381.891220585884,199.0,0.2522179974651457,0.032260284158640094,347,709.3404533716855
1598.2663711410808,52,1394.2663711410808,204.0,0.2531328320802005,0.03253525253295209,352,722.5121056364816
1609.0489152722741,53,1404.0489152722741,205.0,0.25419515226848977,0.032938712737040465,356,735.3712907239493
1622.2356327052855,54,1412.2356327052855,210.0,0.25478099938309684,0.03328739605475691,359,747.9058155754554
1638.2578463965215,55,1423.2578463965215,215.0,0.2558139534883721,0.03357224878914933,363,760.1849434085657
1656.7867598470984,56,1436.7867598470984,220.0,0.2560386473429952,0.033800366683982994,368,772.2671187021109
1666.9908174082962,57,1441.9908174082962,225.0,0.25570228091236497,0.03419334972019764,369,784.0166572759036
1721.8116015459225,58,1491.8116015459225,230.0,0.25538103548574753,0.033685450805375515,381,796.2200183840075
1736.3642269437828,59,1501.3642269437828,235.0,0.2553314121037464,0.033979046034510484,384,808.1716151392579
1752.2684244156706,60,1512.2684244156706,240.0,0.2552826956025129,0.034241329218728696,387,819.9065619605315
1789.8665274907057,61,1548.8665274907057,241.0,0.2560224089635854,0.03408075354396321,396,831.8567253298785
1818.6126879633878,62,1572.6126879633878,246.0,0.2563256325632563,0.034091920951806416,404,843.804402146548
1840.241228691207,63,1589.241228691207,251.0,0.2561174551386623,0.03423464218590845,408,855.636732726622
1919.6990737053693,64,1667.6990737053693,252.0,0.2546972860125261,0.033338558567134344,424,868.325206804415
1982.4619630313869,65,1725.4619630313869,257.0,0.2532795156407669,0.03278751431911882,437,881.5119261309839
2018.822102336201,66,1756.822102336201,262.0,0.2527254707631318,0.03269233080201774,444,894.7742015280326
2044.4651633547112,67,1777.4651633547112,267.0,0.2529411764705882,0.03277140701681676,449,907.9486934955949
2066.7959697678725,68,1798.7959697678725,268.0,0.2526621490803485,0.03290116731146774,454,921.0493887348931
2085.2108414940785,69,1816.2108414940785,269.0,0.2526416906820365,0.03309017900106479,457,934.0227431227074
2108.7740743327668,70,1834.7740743327668,274.0,0.25426944971537,0.03319464178359105,466,946.890619282851
2151.7814305227143,71,1872.7814305227143,279.0,0.25395348837209303,0.03299591631049282,475,959.9313349341166
2200.0584864728044,72,1916.0584864728044,284.0,0.2535275375512062,0.03272640270369922,485,973.2108787054872
2210.4617068915013,73,1925.4617068915013,285.0,0.2532850022655188,0.03302477476647061,486,986.2554105984462
2233.2411070026687,74,1943.2411070026687,290.0,0.2538116591928251,0.033135696709129026,492,999.1876497390439
2242.661121172598,75,1947.661121172598,295.0,0.2539045069165551,0.033442413252692184,494,1011.8339626914913
2282.0071693661466,76,1982.0071693661466,300.0,0.2532865907099036,0.033304014562368735,502,1024.5993996214208
2299.8408656131132,77,1994.8408656131132,305.0,0.25326370757180156,0.033480577352673756,505,1037.1999381407934
2318.9524098263655,78,2008.9524098263655,310.0,0.25324114088159033,0.03363587785134424,508,1049.6583031624034
2333.762448507701,79,2018.7624485077008,315.0,0.2538593481989708,0.03385091745328052,513,1061.9254442427234
2384.05537977644,80,2064.05537977644,320.0,0.25304238355014685,0.03355626747542326,523,1074.452068436895
2407.9440674202265,81,2082.9440674202265,325.0,0.2529118136439268,0.033638655106628,527,1086.902586942862
2424.3843173645537,82,2094.3843173645537,330.0,0.2535094962840628,0.03382302030774508,532,1099.1889495089802
2435.182227909737,83,2100.182227909737,335.0,0.25359638306617344,0.03408369158116101,534,1111.2491094897123
2445.6848533223333,84,2105.6848533223333,340.0,0.25368248772504093,0.03434620772414338,536,1123.0876302496245
2506.0185695420723,85,2161.0185695420723,345.0,0.25269461077844313,0.0339183440350692,548,1135.2985824765944
2526.5975510043413,86,2176.5975510043413,350.0,0.25257323832145684,0.03403787040235765,552,1147.4067100176146
