Simulation time, Total waiting time, Total job waiting, Average queue size, Job arrival rate, Throughput, Job from queue, Job has waited for
28.990974769144003,22.21734277179379,0.0,1.5,0.2069609610500571,0.0,,
28.990974769144003,22.21734277179379,0.0,1.25,0.2069609610500571,0.03449349350834285,1,16.08007428753497
28.990974769144003,22.21734277179379,16.08007428753497,1.0,0.2069609610500571,0.03449349350834285,2,0.0
28.990974769144003,22.21734277179379,16.08007428753497,0.75,0.2069609610500571,0.03449349350834285,3,22.21734277179379
28.990974769144003,22.21734277179379,38.29741705932876,0.5,0.2069609610500571,0.03449349350834285,4,7.113908145900496
34.588245992049885,27.81461399469967,45.411325205229254,1.0,0.23129244546944652,0.03449349350834285,,
34.588245992049885,27.81461399469967,45.411325205229254,0.75,0.23129244546944652,0.05782311136736163,1,8.886328964870259
34.588245992049885,27.81461399469967,54.29765417009951,0.5,0.23129244546944652,0.05782311136736163,2,0.5183329334216751
34.588245992049885,27.81461399469967,54.81598710352119,0.25,0.23129244546944652,0.05782311136736163,3,16.59551058676214
34.588245992049885,27.81461399469967,71.41149769028333,0.0,0.23129244546944652,0.05782311136736163,4,0.0
92.65227323322055,77.49070961423776,71.41149769028333,3.0,0.2158608666800523,0.05782311136736163,,
92.65227323322055,77.49070961423776,71.41149769028333,2.75,0.2158608666800523,0.032379130002007844,1,49.67609561953809
92.65227323322055,77.49070961423776,121.08759330982141,2.5,0.2158608666800523,0.032379130002007844,2,49.109231475995344
92.65227323322055,77.49070961423776,170.19682478581677,2.25,0.2158608666800523,0.032379130002007844,3,0.0
92.65227323322055,77.49070961423776,170.19682478581677,2.0,0.2158608666800523,0.032379130002007844,4,35.292300365329496
100.36510667512904,85.20354305614624,205.48912515114625,2.5,0.21919968730977005,0.032379130002007844,,
100.36510667512904,85.20354305614624,205.48912515114625,2.25,0.21919968730977005,0.03985448860177637,1,26.128326371924743
100.36510667512904,85.20354305614624,231.617451523071,2.0,0.21919968730977005,0.03985448860177637,2,49.60646035265566
100.36510667512904,85.20354305614624,281.2239118757267,1.75,0.21919968730977005,0.03985448860177637,3,0.0
100.36510667512904,85.20354305614624,281.2239118757267,1.5,0.21919968730977005,0.03985448860177637,4,28.219870033376253
108.40980906616733,93.24824544718453,309.44378190910294,2.0,0.2213821812503307,0.03985448860177637,,
108.40980906616733,93.24824544718453,309.44378190910294,1.75,0.2213821812503307,0.04612128776048556,1,23.341537146895973
108.40980906616733,93.24824544718453,332.7853190559989,1.5,0.2213821812503307,0.04612128776048556,2,52.55751507791318
108.40980906616733,93.24824544718453,385.3428341339121,1.25,0.2213821812503307,0.04612128776048556,3,0.0
108.40980906616733,93.24824544718453,385.3428341339121,1.0,0.2213821812503307,0.04612128776048556,4,0.7806238257300464
212.42098450900636,197.25942089002356,386.12345795964217,6.0,0.20713584442564553,0.04612128776048556,,
212.42098450900636,197.25942089002356,386.12345795964217,5.75,0.20713584442564553,0.02824579696713348,1,58.39624304774034
212.42098450900636,197.25942089002356,444.51970100738254,5.5,0.20713584442564553,0.02824579696713348,2,152.39319409059462
212.42098450900636,197.25942089002356,596.9128950979772,5.25,0.20713584442564553,0.02824579696713348,3,85.02415330697569
212.42098450900636,197.25942089002356,681.9370484049529,5.0,0.20713584442564553,0.02824579696713348,4,0.0
263.56169963240256,248.40013601341977,681.9370484049529,8.0,0.2124739674926398,0.02824579696713348,,
263.56169963240256,248.40013601341977,681.9370484049529,7.75,0.2124739674926398,0.026559245936579975,1,89.72098599785153
263.56169963240256,248.40013601341977,771.6580344028043,7.5,0.2124739674926398,0.026559245936579975,2,192.5831484937338
263.56169963240256,248.40013601341977,964.2411828965381,7.25,0.2124739674926398,0.026559245936579975,3,130.1097366748377
263.56169963240256,248.40013601341977,1094.350919571376,7.0,0.2124739674926398,0.026559245936579975,4,0.0
274.74084536449914,259.57928174551637,1094.350919571376,7.75,0.21474782871008713,0.026559245936579975,,
274.74084536449914,259.57928174551637,1094.350919571376,7.5,0.21474782871008713,0.029118349655605037,1,95.12946008821024
274.74084536449914,259.57928174551637,1189.480379659586,7.25,0.21474782871008713,0.029118349655605037,2,193.9063356681808
274.74084536449914,259.57928174551637,1383.386715327767,7.0,0.21474782871008713,0.029118349655605037,3,128.60667223795332
274.74084536449914,259.57928174551637,1511.9933875657202,6.75,0.21474782871008713,0.029118349655605037,4,0.0
290.9511687817124,275.78960516272963,1511.9933875657202,7.75,0.21653118034822563,0.029118349655605037,,
290.9511687817124,275.78960516272963,1511.9933875657202,7.5,0.21653118034822563,0.030933025764032233,1,75.41999536449688
