Simulation time, Total waiting time, Total job waiting, Average queue size, Job arrival rate, Throughput, Job from queue, Job has waited for
51.033166555385364,40.97280965593369,0.0,2.5,0.19595099961408788,0.0,,
51.033166555385364,40.97280965593369,0.0,2.25,0.19595099961408788,0.019595099961408787,1,38.62087433620214
51.033166555385364,40.97280965593369,38.62087433620214,2.0,0.19595099961408788,0.019595099961408787,2,0.0
51.033166555385364,40.97280965593369,38.62087433620214,1.75,0.19595099961408788,0.019595099961408787,3,40.97280965593369
51.033166555385364,40.97280965593369,79.59368399213582,1.5,0.19595099961408788,0.019595099961408787,4,25.90054212502098
55.446012478071665,45.38565557861999,105.4942261171568,2.0,0.21642674493041097,0.019595099961408787,,
55.446012478071665,45.38565557861999,105.4942261171568,1.75,0.21642674493041097,0.036071124155068496,1,29.92542110333222
55.446012478071665,45.38565557861999,135.41964722048903,1.5,0.21642674493041097,0.036071124155068496,2,0.0
55.446012478071665,45.38565557861999,135.41964722048903,1.25,0.21642674493041097,0.036071124155068496,3,38.049637776444285
55.446012478071665,45.38565557861999,173.4692849969333,1.0,0.21642674493041097,0.036071124155068496,4,3.7487507635098254
97.2315202011079,87.17116330165622,177.21803576044314,3.0,0.20569461383132948,0.036071124155068496,,
97.2315202011079,87.17116330165622,177.21803576044314,2.75,0.20569461383132948,0.030854192074699423,1,57.8264344078753
97.2315202011079,87.17116330165622,235.04447016831844,2.5,0.20569461383132948,0.030854192074699423,2,38.170114260644716
97.2315202011079,87.17116330165622,273.2145844289632,2.25,0.20569461383132948,0.030854192074699423,3,67.4955350253292
97.2315202011079,87.17116330165622,340.7101194542924,2.0,0.20569461383132948,0.030854192074699423,4,0.0
151.47048975943332,141.41013285998164,340.7101194542924,5.0,0.21126227327067248,0.030854192074699423,,
151.47048975943332,141.41013285998164,340.7101194542924,4.75,0.21126227327067248,0.02640778415883406,1,61.90319869231229
151.47048975943332,141.41013285998164,402.6133181466047,4.5,0.21126227327067248,0.02640778415883406,2,78.43728085861616
151.47048975943332,141.41013285998164,481.0505990052209,4.25,0.21126227327067248,0.02640778415883406,3,116.67800960362794
151.47048975943332,141.41013285998164,597.7286086088488,4.0,0.21126227327067248,0.02640778415883406,4,0.0
277.40955257781854,267.34919567836687,597.7286086088488,10.25,0.20547237638476937,0.02640778415883406,,
277.40955257781854,267.34919567836687,597.7286086088488,10.0,0.20547237638476937,0.018023892665330648,1,174.60862019612932
277.40955257781854,267.34919567836687,772.3372288049782,9.75,0.20547237638476937,0.018023892665330648,2,179.7614304813743
277.40955257781854,267.34919567836687,952.0986592863525,9.5,0.20547237638476937,0.018023892665330648,3,230.55846227284133
277.40955257781854,267.34919567836687,1182.657121559194,9.25,0.20547237638476937,0.018023892665330648,4,0.0
290.15997789730324,280.09962099785156,1182.657121559194,10.25,0.2102288552751056,0.018023892665330648,,
290.15997789730324,280.09962099785156,1182.657121559194,10.0,0.2102288552751056,0.02067824805984645,1,176.19841915793506
290.15997789730324,280.09962099785156,1358.8555407171289,9.75,0.2102288552751056,0.02067824805984645,2,168.5278446366341
290.15997789730324,280.09962099785156,1527.383385353763,9.5,0.2102288552751056,0.02067824805984645,3,222.79414819555143
290.15997789730324,280.09962099785156,1750.1775335493144,9.25,0.2102288552751056,0.02067824805984645,4,0.0
312.5228404137907,302.462483514339,1750.1775335493144,10.5,0.21118456466290206,0.02067824805984645,,
312.5228404137907,302.462483514339,1750.1775335493144,10.25,0.21118456466290206,0.022398362918792644,1,188.4813779978101
312.5228404137907,302.462483514339,1938.6589115471245,10.0,0.21118456466290206,0.022398362918792644,2,184.46771996715978
312.5228404137907,302.462483514339,2123.1266315142843,9.75,0.21118456466290206,0.022398362918792644,3,236.28959160147275
312.5228404137907,302.462483514339,2359.416223115757,9.5,0.21118456466290206,0.022398362918792644,4,0.0
320.7115508238156,310.65119392436395,2359.416223115757,10.0,0.2120285341308337,0.022398362918792644,,
320.7115508238156,310.65119392436395,2359.416223115757,9.75,0.2120285341308337,0.024944533427156905,1,159.431203376681
320.7115508238156,310.65119392436395,2518.847426492438,9.5,0.2120285341308337,0.024944533427156905,2,187.36789808217654
320.7115508238156,310.65119392436395,2706.2153245746144,9.25,0.2120285341308337,0.024944533427156905,3,237.9861035308362
320.7115508238156,310.65119392436395,2944.2014281054508,9.0,0.2120285341308337,0.024944533427156905,4,0.0
361.78966258258816,351.7293056831365,2944.2014281054508,11.25,0.21283084610639666,0.024944533427156905,,
361.78966258258816,351.7293056831365,2944.2014281054508,11.0,0.21283084610639666,0.024876332661786623,1,166.5301722646812
361.78966258258816,351.7293056831365,3110.731600370132,10.75,0.21283084610639666,0.024876332661786623,2,213.47080458176742
361.78966258258816,351.7293056831365,3324.2024049518996,10.5,0.21283084610639666,0.024876332661786623,3,267.696360778615
361.78966258258816,351.7293056831365,3591.8987657305147,10.25,0.21283084610639666,0.024876332661786623,4,0.0
409.19153972104294,399.13118282159127,3591.8987657305147,12.5,0.2101705232190982,0.024876332661786623,,
409.19153972104294,399.13118282159127,3591.8987657305147,12.25,0.2101705232190982,0.02443843293245328,1,193.45046474661683
409.19153972104294,399.13118282159127,3785.3492304771316,12.0,0.2101705232190982,0.02443843293245328,2,244.97908473783423
409.19153972104294,399.13118282159127,4030.328315214966,11.75,0.2101705232190982,0.02443843293245328,3,302.25431240697947
409.19153972104294,399.13118282159127,4332.582627621946,11.5,0.2101705232190982,0.02443843293245328,4,0.0
423.8758436464388,413.8154867469871,4332.582627621946,12.5,0.21232632467508658,0.02443843293245328,,
423.8758436464388,413.8154867469871,4332.582627621946,12.25,0.21232632467508658,0.025950995238066137,1,206.54265295766933
423.8758436464388,413.8154867469871,4539.125280579615,12.0,0.21232632467508658,0.025950995238066137,2,255.71988066669041
423.8758436464388,413.8154867469871,4794.845161246305,11.75,0.21232632467508658,0.025950995238066137,3,283.2543634306571
423.8758436464388,413.8154867469871,5078.099524676962,11.5,0.21232632467508658,0.025950995238066137,4,0.0
488.55418340241863,478.49382650296695,5078.099524676962,15.0,0.21287301088226673,0.025950995238066137,,
488.55418340241863,478.49382650296695,5078.099524676962,14.75,0.21287301088226673,0.02456227048641539,1,254.261887896704
488.55418340241863,478.49382650296695,5332.361412573666,14.5,0.21287301088226673,0.02456227048641539,2,310.3394443838044
488.55418340241863,478.49382650296695,5642.70085695747,14.25,0.21287301088226673,0.02456227048641539,3,343.86752408974576
488.55418340241863,478.49382650296695,5986.568381047216,14.0,0.21287301088226673,0.02456227048641539,4,0.0
515.464215405099,505.40385850564735,5986.568381047216,15.25,0.21145987780031988,0.02456227048641539,,
515.464215405099,505.40385850564735,5986.568381047216,15.0,0.21145987780031988,0.025219985425726222,1,247.7450713366054
515.464215405099,505.40385850564735,6234.313452383821,14.75,0.21145987780031988,0.025219985425726222,2,331.407265060623
515.464215405099,505.40385850564735,6565.720717444444,14.5,0.21145987780031988,0.025219985425726222,3,360.255018540812
515.464215405099,505.40385850564735,6925.975735985256,14.25,0.21145987780031988,0.025219985425726222,4,0.0
532.1994451556628,522.1390882562112,6925.975735985256,15.25,0.21232641452106113,0.025219985425726222,,
532.1994451556628,522.1390882562112,6925.975735985256,15.0,0.21232641452106113,0.026305927462786333,1,257.9960774791521
532.1994451556628,522.1390882562112,7183.971813464408,14.75,0.21232641452106113,0.026305927462786333,2,343.55182713687793
532.1994451556628,522.1390882562112,7527.523640601286,14.5,0.21232641452106113,0.026305927462786333,3,356.2398367319065
532.1994451556628,522.1390882562112,7883.763477333193,14.25,0.21232641452106113,0.026305927462786333,4,0.0
576.5458905930182,566.4855336935665,7883.763477333193,16.5,0.2116050118309132,0.026305927462786333,,
576.5458905930182,566.4855336935665,7883.763477333193,16.25,0.2116050118309132,0.026017009651341787,1,296.9522573813815
576.5458905930182,566.4855336935665,8180.715734714575,16.0,0.2116050118309132,0.026017009651341787,2,370.4926119783888
576.5458905930182,566.4855336935665,8551.208346692963,15.75,0.2116050118309132,0.026017009651341787,3,376.2062860019721
