Simulation time, Total waiting time, Total job waiting, Average queue size, Job arrival rate, Throughput, Job from queue, Job has waited for
19.746682673196403,15.682400672376978,0.0,1.75,0.3544899219706207,0.0,,
19.746682673196403,15.682400672376978,0.0,1.5,0.3544899219706207,0.05064141742437438,1,12.904870558527046
19.746682673196403,15.682400672376978,12.904870558527046,1.25,0.3544899219706207,0.05064141742437438,2,0.0
19.746682673196403,15.682400672376978,12.904870558527046,1.0,0.3544899219706207,0.05064141742437438,3,15.682400672376978
19.746682673196403,15.682400672376978,28.587271230904022,0.75,0.3544899219706207,0.05064141742437438,4,2.4343829476750685
33.89715907883715,29.832877078017724,31.02165417857909,2.25,0.3835129654896722,0.05064141742437438,,
33.89715907883715,29.832877078017724,31.02165417857909,2.0,0.3835129654896722,0.0590019946907188,1,17.863008998529537
33.89715907883715,29.832877078017724,48.88466317710863,1.75,0.3835129654896722,0.0590019946907188,2,7.875819497583912
33.89715907883715,29.832877078017724,56.76048267469254,1.5,0.3835129654896722,0.0590019946907188,3,23.252823151619275
33.89715907883715,29.832877078017724,80.01330582631181,1.25,0.3835129654896722,0.0590019946907188,4,0.0
55.68850359047226,51.624221589652834,80.01330582631181,3.5,0.39505460878938,0.0590019946907188,,
55.68850359047226,51.624221589652834,80.01330582631181,3.25,0.39505460878938,0.053871083016733635,1,34.95853047004191
55.68850359047226,51.624221589652834,114.97183629635371,3.0,0.39505460878938,0.053871083016733635,2,26.668409224022938
55.68850359047226,51.624221589652834,141.64024552037665,2.75,0.39505460878938,0.053871083016733635,3,41.52455719493312
55.68850359047226,51.624221589652834,183.16480271530978,2.5,0.39505460878938,0.053871083016733635,4,0.0
66.09184706424749,62.027565063428064,183.16480271530978,3.25,0.37826148171797425,0.053871083016733635,,
66.09184706424749,62.027565063428064,183.16480271530978,3.0,0.37826148171797425,0.06052183707487588,1,23.768518468357122
66.09184706424749,62.027565063428064,206.9333211836669,2.75,0.37826148171797425,0.06052183707487588,2,32.60297160633362
66.09184706424749,62.027565063428064,239.53629279000052,2.5,0.37826148171797425,0.06052183707487588,3,34.13819136791906
66.09184706424749,62.027565063428064,273.67448415791955,2.25,0.37826148171797425,0.06052183707487588,4,0.0
76.98953142895897,72.92524942813955,273.67448415791955,3.25,0.3766745875932412,0.06052183707487588,,
76.98953142895897,72.92524942813955,273.67448415791955,3.0,0.3766745875932412,0.0649438944126278,1,10.01380869499667
76.98953142895897,72.92524942813955,283.6882928529162,2.75,0.3766745875932412,0.0649438944126278,2,29.572586030514344
76.98953142895897,72.92524942813955,313.26087888343056,2.5,0.3766745875932412,0.0649438944126278,3,38.6457424121937
