Simulation time, Job produced counter, Turnaround time, Arrival time, Job arrival rate, Throughput, Queue size, Average turnaround time
19.746682673196403,1,17.246682673196403,2.5,0.46153846153846156,0.05064141742437438,8,17.246682673196403
33.89715907883715,2,28.89715907883715,5.0,0.49230769230769234,0.0590019946907188,14,23.071920876016776
55.68850359047226,3,49.68850359047226,6.0,0.47706422018348627,0.053871083016733635,23,31.944115114168607
66.09184706424749,4,57.59184706424749,8.5,0.5,0.06052183707487588,29,38.35604810168833
76.98953142895897,5,67.48953142895897,9.5,0.5033112582781457,0.0649438944126278,33,44.18274476714246
108.40485298207683,6,96.40485298207683,12.0,0.49056603773584906,0.05534807561606133,46,52.886429469631516
136.17139215614637,7,121.67139215614637,14.5,0.4797047970479705,0.05140580476678369,58,62.71285271056221
148.88948292074312,8,131.88948292074312,17.0,0.4778156996587031,0.05373112890894088,62,71.35993148683482
164.16419391430526,9,144.66419391430526,19.5,0.4878048780487805,0.05482316079655017,71,79.50484953433154
203.25322577248392,10,182.75322577248392,20.5,0.4888888888888889,0.04919971115830519,89,89.82968715814678
213.19781446970754,11,191.69781446970754,21.5,0.4881516587677725,0.0515952756240048,92,99.09042600465231
247.2742480990716,12,223.2742480990716,24.0,0.4777327935222672,0.048529113291215606,106,109.43907784585393
281.4118532182974,13,254.91185321829738,26.5,0.47942754919499103,0.04619563764400362,121,120.62929133604189
292.6816209881992,14,265.1816209881992,27.5,0.4784853700516351,0.0478335467486169,125,130.9544577397674
341.74132168793767,15,311.74132168793767,30.0,0.47941176470588237,0.04389284832724239,148,143.0069153363121
365.3142075646746,16,332.8142075646746,32.5,0.4773662551440329,0.04379791332689241,158,154.86987110058476
394.7899362287715,17,359.7899362287715,35.0,0.4777636594663278,0.04306087475884618,171,166.9239925787134
418.7227404004378,18,381.2227404004378,37.5,0.4777911164465786,0.04298787303213108,181,178.8294785688092
431.1298811000526,19,391.1298811000526,40.0,0.47674418604651164,0.04407024619012816,186,190.00318396519043
496.29287903357397,20,455.29287903357397,41.0,0.47023208879919276,0.04029878494115369,213,203.26766871860963
525.0813231610146,21,481.58132316101455,43.5,0.4699140401146132,0.03999380490926434,225,216.52069988253365
551.3132835394133,22,505.3132835394133,46.0,0.467697907188353,0.039904715987905674,235,229.6476355033009
572.2586341195422,23,523.7586341195422,48.5,0.46842105263157896,0.040191617266530234,244,242.43507022574616
587.5949523595502,24,536.5949523595502,51.0,0.4684838160136286,0.04084446250537967,251,254.69173198132134
610.9402841958023,25,557.4402841958023,53.5,0.46798029556650245,0.04092052962738935,260,266.80167406990057
644.0059167844523,26,589.5059167844523,54.5,0.4653696498054475,0.04037229988478841,273,279.21337571276797
669.8879438652236,27,612.8879438652236,57.0,0.46452576549663926,0.04030524843335917,284,291.5716930517478
682.7901711503195,28,624.7901711503195,58.0,0.46515040352164344,0.04100820600980161,289,303.47235298383964
702.7649928310091,29,642.2649928310091,60.5,0.46504992867332384,0.04126557283847732,297,315.1548578061558
724.6145030659883,30,663.1145030659883,61.5,0.4654696132596685,0.041401324253191214,307,326.7535126481502
733.447727510375,31,670.947727510375,62.5,0.46552901023890786,0.042266134091418925,310,337.85655183725424
754.2550205721268,32,689.2550205721268,65.0,0.46684350132625996,0.042425968839726075,320,348.837753985219
777.423873651227,33,711.423873651227,66.0,0.4687701223438506,0.04244788604833182,331,359.8252121569162
798.6045726364757,34,730.1045726364757,68.5,0.4677115987460815,0.04257426161204411,339,370.7157815827856
817.6814802915239,35,748.1814802915239,69.5,0.46907532149418246,0.04280395342636551,348,381.5005158316067
828.668559013944,36,758.168559013944,70.5,0.4688821752265861,0.043443183174268624,352,391.96351703111606
846.4859900474395,37,773.4859900474395,73.0,0.46954464813719693,0.04371011503442179,360,402.27493522074644
857.3587010857485,38,781.8587010857485,75.5,0.47141190198366395,0.044322172215523405,366,412.2639816908781
876.2348652947195,39,798.2348652947195,78.0,0.47058823529411764,0.04450861469302804,373,422.1606710140535
900.6742797876078,40,820.1742797876078,80.5,0.4707846410684474,0.04441117160515851,383,432.11101123339233
913.6021711011563,41,830.6021711011563,83.0,0.471749862863412,0.04487730140853658,389,441.8303078155329
923.5560466969664,42,838.0560466969664,85.5,0.4742268041237113,0.04547639545018417,395,451.2642539793765
933.2164587514668,43,845.2164587514668,88.0,0.4739946380697051,0.04607719848568564,399,460.42593316012284
957.3143831723804,44,866.8143831723804,90.5,0.47464715107161526,0.045961912589458156,410,469.662034296765
978.7758974090901,45,885.7758974090901,93.0,0.4754601226993865,0.045975794989557,420,478.90900903259444
991.2929623552867,46,897.2929623552867,94.0,0.4752275025278059,0.04640404173828207,424,488.0043123656965
1009.3641957599923,47,912.8641957599923,96.5,0.47444168734491315,0.04656396590787703,431,497.0438843528092
1034.8122819295247,48,935.8122819295247,99.0,0.4748549323017408,0.046385224487767544,443,506.18489263565743
1055.7530190817972,49,955.7530190817972,100.0,0.47560397915679775,0.04641237023656913,453,515.359752359048
1089.9832461235617,50,987.4832461235617,102.5,0.4738292011019284,0.04587226471399538,466,524.8022222343383
1119.5426353603848,51,1016.0426353603848,103.5,0.472954850245865,0.045554316905119845,478,534.434387197594
1130.800920410633,52,1024.800920410633,106.0,0.4732419283502875,0.04598510583199473,483,543.8645128363064
1162.787479613965,53,1054.287479613965,108.5,0.472258064516129,0.04558012614445722,496,553.4951348509792
1178.5391658446845,54,1067.5391658446845,111.0,0.47343816404589883,0.04581943609934849,503,563.01446875827
1195.5582500570174,55,1082.0582500570174,113.5,0.4742785445420326,0.04600361379077681,512,572.4516284182473
1206.094734644065,56,1090.094734644065,116.0,0.47512437810945274,0.046430846923916275,517,581.6952553151369
1218.2145349339048,57,1101.2145349339048,117.0,0.4745065789473684,0.04678978814112785,520,590.809628641782
1231.5161745599137,58,1112.0161745599137,119.5,0.4760357432981316,0.04709641756895843,528,599.7959483989911
1244.4059723301502,59,1122.4059723301502,122.0,0.4766881028938907,0.04741218003761465,534,608.6537454147734
1255.02577786571,60,1130.52577786571,124.5,0.47706422018348627,0.04780778296206447,538,617.351612622289
1275.951794765862,61,1148.951794765862,127.0,0.4772370486656201,0.047807448721989956,547,626.0663697066099
1292.4303964233695,62,1162.9303964233695,129.5,0.47714949651433,0.04797163558794099,554,634.7254669117189
1311.3961363177575,63,1179.3961363177575,132.0,0.4769172071728348,0.04804040385302371,562,643.3710330927671
1336.7957681966109,64,1202.2957681966109,134.5,0.4786516853932584,0.04787567519482686,575,652.1042320787647
1343.4919391861345,65,1207.9919391861345,135.5,0.4791356184798808,0.04838138443865613,578,660.6563506496473
1371.2439682802237,66,1233.2439682802237,138.0,0.47792776358993067,0.0481314788080894,589,669.3319206137469
1392.3809671444785,67,1253.3809671444785,139.0,0.47807332854061824,0.048119014537669876,598,678.0490705619667
1405.6714397590888,68,1264.1714397590888,141.5,0.477750088999644,0.048375458216362556,603,686.6685171678067
1441.0016071455505,69,1297.0016071455505,144.0,0.4762235334953141,0.04788336089137377,617,695.5139242689336
1461.9825663082102,70,1315.4825663082102,146.5,0.47638603696098564,0.047880187912748916,626,704.3706191552088
1487.466433567954,71,1338.466433567954,149.0,0.47878787878787876,0.04773216954529442,640,713.3015461187687
1495.551313478337,72,1344.051313478337,151.5,0.4799196787148594,0.0481427814285711,645,722.0619595543183
1506.5478195858686,73,1354.0478195858686,152.5,0.479734219269103,0.048455149614877006,649,730.7193001026957
1518.3984403163222,74,1364.8984403163222,153.5,0.4798945286750165,0.04873556112490728,654,739.2892884839608
1535.8753354520873,75,1381.3753354520873,154.5,0.47979139504563234,0.048832088300919056,661,747.8504357768692
1545.5617999927551,76,1390.0617999927551,155.5,0.4792746113989637,0.04917305797824212,664,756.3005853060256
1565.2194688882705,77,1407.2194688882705,158.0,0.47859424920127797,0.04919437914651729,672,764.7540773006003
1581.4330983144716,78,1422.4330983144716,159.0,0.4789623536855426,0.049322352038245705,679,773.1858596212909
1596.2749136171753,79,1434.7749136171753,161.5,0.4789968652037618,0.049490222095256255,685,781.5604046085806
1650.6479327806887,80,1486.6479327806887,164.0,0.4767970882620564,0.048465816611317984,706,790.3739987107319
1672.9660778971527,81,1506.4660778971527,166.5,0.47607655502392343,0.048417000840694606,715,799.2146416636507
1706.1199326830615,82,1537.1199326830615,169.0,0.47493403693931396,0.04806227184219457,728,808.2134866760825
1730.3647804154407,83,1558.8647804154407,171.5,0.4745664739884393,0.04796676454549234,738,817.2574781669182
1738.2751110643567,84,1564.2751110643567,174.0,0.47424460431654675,0.04832376616643051,740,826.1505452252211
1751.8267003066762,85,1575.3267003066762,176.5,0.47472150814053127,0.04852078118521645,746,834.9643823438264
1768.2806127157335,86,1589.2806127157335,179.0,0.47538200339558573,0.04863481473560964,754,843.7355013016394
1785.7469243838084,87,1604.2469243838084,181.5,0.4749369924390927,0.0487191095289274,761,852.4770119117793
1804.8677730462107,88,1620.8677730462107,184.0,0.47489597780859916,0.04875703434577692,768,861.2087251064887
1819.390197566035,89,1634.390197566035,185.0,0.4745669507836129,0.048917489013111895,774,869.8961573813151
1831.159678100759,90,1645.159678100759,186.0,0.4747336793225895,0.04914918184161096,779,878.51019650042
1851.9442591360164,91,1664.9442591360164,187.0,0.47526358475263586,0.04913754803962298,788,887.152329056855
1876.978013249324,92,1687.478013249324,189.5,0.47547974413646055,0.0490149588064351,800,895.8515212763384
1886.8476693316768,93,1694.8476693316768,192.0,0.47573587907716786,0.049288557582892044,804,904.4428777070409
1896.5240126021029,94,1702.0240126021029,194.5,0.47533632286995514,0.04956436057512841,807,912.927783397414
1934.2830101637596,95,1738.7830101637596,195.5,0.4769787894464563,0.049113805736192215,827,921.620996310744
1943.0828937844822,96,1745.0828937844822,198.0,0.47658260422027793,0.04940602395661246,830,930.1987244094288
1957.7259839937665,97,1757.2259839937665,200.5,0.47662835249042146,0.04954728128096851,836,938.7247786319476
1967.6815223639094,98,1766.1815223639094,201.5,0.4766022380467955,0.04980480778325648,839,947.1682147924779
1976.3662229877393,99,1773.8662229877393,202.5,0.4765763484426437,0.050091930760857856,842,955.5186997237431
1989.4624588057352,100,1784.4624588057352,205.0,0.4766214177978884,0.05026483387881042,848,963.808137314563
2001.160992082377,101,1793.660992082377,207.5,0.4765,0.050470701957317766,852,972.0245022132543
2017.7402386032206,102,1807.7402386032206,210.0,0.47645017352503716,0.05055160126588417,859,980.2177937464893
2027.7416121955637,103,1816.7416121955637,211.0,0.47668393782383417,0.05079542648852356,863,988.3393842168687
2042.5301195760676,104,1829.0301195760676,213.5,0.4767270945614895,0.0509172418086963,869,996.4229489799379
2054.3240834634357,105,1838.3240834634357,216.0,0.4766081871345029,0.051111701822128236,873,1004.4410550226379
2084.800670486927,106,1866.3006704869272,218.5,0.476601871850252,0.0508441893273387,887,1012.5718061119236
2101.028037571594,107,1880.0280375715938,221.0,0.4765532016186622,0.05092744984197,894,1020.6788736956589
2125.921058295354,108,1902.4210582953542,223.5,0.4768180748411391,0.05080151004600264,905,1028.8431531826932
2137.1070612921017,109,1911.1070612921017,226.0,0.4763687412260178,0.051003528075050326,909,1036.9373174772747
2176.8812862448144,110,1948.3812862448144,228.5,0.4766720294185245,0.05053100538603706,927,1045.2231717387979
2195.2021866582945,111,1965.7021866582945,229.5,0.4762989972652689,0.05056481843659819,934,1053.5157754768113
2214.2563843644434,112,1982.2563843644434,232.0,0.4761689631804834,0.05058131514980244,942,1061.8081023418795
2251.6618546612913,113,2017.1618546612913,234.5,0.4756828780812791,0.05018515536250364,958,1070.2625603270071
2267.6726238454517,114,2030.6726238454517,237.0,0.47572815533980584,0.05027180678606165,964,1078.6872100069934
2283.830548366526,115,2044.3305483665258,239.5,0.4754601226993865,0.05035399849706536,970,1087.0841086014243
2302.442276738128,116,2060.442276738128,242.0,0.475114105629211,0.050381284765295964,977,1095.4751272922579
2324.1289044193636,117,2079.6289044193636,244.5,0.47491926803013995,0.05034144180967022,986,1103.8866980369341
2338.924795308272,118,2091.924795308272,247.0,0.4746632456703015,0.05045053190111121,992,1112.259902251098
2351.6746888165685,119,2102.1746888165685,249.5,0.4745690572462226,0.050602237021092525,996,1120.5785139029088
2367.8521437973513,120,2115.8521437973513,252.0,0.4752851711026616,0.05067884002569292,1005,1128.8724608186958
2377.6397226126956,121,2123.1397226126956,254.5,0.47526836455483057,0.05089080521713265,1008,1137.0895456269106
2401.4371384985498,122,2144.4371384985498,257.0,0.4752186588921283,0.05080291215795806,1019,1145.346493109465
2412.0706090571935,123,2152.5706090571935,259.5,0.47542003733665217,0.050993532087386544,1023,1153.5353070602596
2420.58416132645,124,2158.58416132645,262.0,0.47510844866763063,0.0512273037150047,1026,1161.640539755955
2461.1846571870046,125,2196.6846571870046,264.5,0.4741764945099634,0.05078854999155893,1041,1169.9208926954032
2487.898623366486,126,2220.898623366486,267.0,0.4735678391959799,0.050645150415937694,1052,1178.2619857959673
2510.8375766805616,127,2242.8375766805616,268.0,0.4736108344951205,0.050580730979779116,1062,1186.6444707635626
2519.7307370467156,128,2250.7307370467156,269.0,0.47339158061953934,0.050799078694425945,1064,1194.9576447188997
2541.0543696961877,129,2269.5543696961877,271.5,0.4732283464566929,0.050766328158268974,1073,1203.2878518892662
2557.0169189293006,130,2283.0169189293006,274.0,0.47348855409900215,0.050840492699764726,1080,1211.5934600972664
2569.571232457,131,2294.571232457,275.0,0.47333592837680033,0.05098126813738455,1085,1219.8604659931423
2582.513433754012,132,2306.513433754012,276.0,0.47298082510168504,0.0511129964610179,1089,1228.0926854458762
2604.782266797637,133,2326.282266797637,278.5,0.4735023041474654,0.05105992992017426,1100,1236.349749967318
2614.636767412279,134,2335.136767412279,279.5,0.4738955823293173,0.05124994862388498,1105,1244.549653082579
2631.197233934539,135,2349.197233934539,282.0,0.47394446557626474,0.0513074422011796,1111,1252.7322277555563
2661.900543516421,136,2377.400543516421,284.5,0.47350620067643745,0.05109131531275824,1124,1261.0018477243862
